"","GEOID","D2020_001","D2020_032","D2020_061","D2020_092","D2020_122","D2020_153","D2020_183","D2020_214","D2020_245","D2020_275","D2020_306","D2020_336","D2021_001","D2021_032","D2021_060","D2021_091","D2021_121","D2021_152","D2021_182","D2021_213","D2021_244","type"
"310","46005",-60.1247659802086,777.145225996256,2747.78764375501,3066.38833912811,4695.66729071944,5963.59614870286,7423.86212891147,7698.77935276812,6321.62623696175,4110.53075688687,3188.14830168494,2966.80088258893,2010.3832575555,2468.32575554961,2444.90238031559,2988.35183204065,3983.70072211821,4912.24271195507,6739.13078363199,6840.6278416689,6059.25942765445,"NDVI"
"311","21033",4282.58568207441,4319.4222096956,4723.9222096956,5770.55524239008,7071.43404735062,7488.39797068771,8175.96674182638,8463.54453213078,7557.60766629087,6114.99830890643,4821.25084554679,4640.07271702368,4337.28410372041,4200.44926719278,4568.12852311161,6009.08455467869,6996.67587373168,7563.39627959414,8205.99718151071,8310.54227733935,7578.27282976325,"NDVI"
"312","46103",2087.65731857319,2439.62798277983,2443.44501845018,3363.58702337023,4601.87865928659,5304.99040590406,4807.03179581796,4453.88382533825,3886.08819188192,3537.91765067651,3358.20744157442,3218.93118081181,2778.57724477245,2484.9307503075,2634.33560885609,3181.59864698647,4199.52988929889,4686.65811808118,4469.81808118081,4269.11980319803,4037.20252152522,"NDVI"
"313","46039",-226.855597620335,-196.076798269335,2453.72309356409,2817.04759329367,4748.86019469984,5882.71903731747,7473.61195240671,7699.30773391022,6387.38642509465,4152.66955110871,3234.13115197404,2928.28718226068,203.581665765279,2004.89886425095,2520.03812871823,2934.29340183883,4334.5981611682,5752.22309356409,7142.59843158464,7411.74743104381,6829.11357490535,"NDVI"
"314","45015",5839.78042328042,5683.75863804093,5955.97247857614,6929.62859947644,7217.60438481675,7310.35094895288,7307.94109947644,7535.75883507853,7317.27552356021,7101.74607329843,6653.19322643979,6217.53908579,5821.50604229607,5658.8443697479,5503.74288052373,6406.54965585054,6953.93079188482,7442.90281413613,7502.39234293194,7444.85471204189,7301.22578534031,"NDVI"
"315","48019",4869.78641528926,4734.66451446281,5107.9103822314,5840.3729338843,5788.73708677686,5905.73527892562,5445.43724173554,5378.41787190083,5621.99457644628,5251.68517561983,5126.87345041322,4808.5847107438,4541.49741735537,4408.03434917355,4385.65108471074,4811.52582644628,5393.32489669421,6027.16916322314,5834.95092975207,5813.31818181818,5526.28589876033,"NDVI"
"316","42023",4156.13233965673,4224.13143631436,4878.23577235772,5025.8233965673,7010.34056007227,9014.8342366757,9121.05781391147,9069.71499548329,8819.64859981933,6861.00451671183,5591.24570912376,5654.05465221319,3534.68066847335,4289.89656729901,4714.33920505872,4885.83288166215,7552.9783197832,8945.86901535682,9065.29539295393,8875.80352303523,8672.58672086721,"NDVI"
"317","47063",4729.08016032064,4925.9629258517,5497.09719438878,6559.11523046092,7203.374749499,7361.65831663327,7230.49599198397,7565.76052104208,7277.30460921844,6653.25551102204,5875.11623246493,5293.62925851703,4803.95991983968,4533.06913827655,5099.49398797595,6167.11022044088,7123.74048096192,7162.13126252505,6951.63627254509,7286.99599198397,7286.09218436874,"NDVI"
"318","45027",5034.01151685393,5364.00383254717,5531.81677890011,6234.68971332209,6689.29741863075,7105.8024691358,7159.13439955107,7221.81088664422,6860.25953984287,6529.45482603816,5798.4335016835,5565.57683284457,5124.42638568129,5054.74770114943,5012.9404963339,5929.21869688385,6523.29208754209,7264.572671156,7495.0303030303,7389.61279461279,7019.41245791246,"NDVI"
"319","46087",-55.5556547619048,1958.83035714286,2709.77113095238,3056.20982142857,4210.68303571429,6289.87023809524,7970.08035714286,8164.5193452381,6149.7318452381,3354.56666666667,2691.79494047619,2567.35,376.672619047619,2295.4375,2391.49553571429,2813.06458333333,3855.63303571429,5553.2880952381,7360.18630952381,7398.49553571429,6153.59553571429,"NDVI"
"320","46073",-89.3772044415415,1368.39843239713,2693.34030045722,3058.74657086871,5457.82266492489,6336.36120182887,7430.51045068583,7497.91639451339,6209.50326583932,4229.02906596995,3393.10744611365,3091.86773350751,1691.30796864794,2470.2576747224,2521.26061397779,3220.43729588504,4692.71423905944,5237.3615284128,6319.38732854344,6652.34062704115,6269.78086218158,"NDVI"
"321","46099",16.4776119402985,2044.0381663113,2614.54307036247,2952.46524520256,4130.55628997868,5819.13134328358,7961.5328358209,8014.0328358209,6012.52665245203,3514.57867803838,2772.3552238806,2614.79424307036,228.073773987207,2240.78464818763,2423.41513859275,2915.69296375267,4028.14776119403,5824.05650319829,7300.45309168444,7834.40618336887,6818.63646055437,"NDVI"
"322","17063",2656.27662229617,2575.5765391015,2698.59900166389,3290.00166389351,3971.31114808652,5957.9925124792,8164.41722129784,8519.39767054908,7310.05116472546,3898.70091514143,3031.38352745424,2931.70299500832,1751.05615640599,2495.73960066556,2760.26996672213,3399.95133111481,4127.70174708819,7706.88144758735,8356.5765391015,8396.18718801997,7236.63394342762,"NDVI"
"323","49005",305.382024169184,533.996072507553,1998.96359516616,4047.76072507553,5671.88670694864,6395.15981873112,6183.31812688822,5531.5419939577,4724.52598187311,3995.75362537764,3738.29244712991,2602.79909365559,881.969033232628,861.365709969789,1986.96722054381,3210.16525679758,5221.98474320242,5879.8247734139,5588.49259818731,5329.72039274924,5135.67824773414,"NDVI"
"324","27079",20.03972303207,-51.2871720116618,2767.95481049563,2874.57069970845,4422.76348396501,6203.17930029155,7995.87099125364,8343.85313411079,7152.98542274052,4119.38083090379,3073.03024781341,3019.60860058309,263.256195335277,1283.05685131195,2712.12536443149,3166.60313411079,4467.81851311953,6488.66180758018,8149.96574344023,8304.20481049563,7086.25728862974,"NDVI"
"325","51003",4882.8310005184,4875.39113530327,5183.83462934163,6555.28926905132,8088.48807672369,8296.26905132193,8345.93416277864,8546.78797304303,8319.22083981338,7564.63141524106,6137.79212026957,5519.01192327631,4920.41705546916,4584.99663037843,4719.26412649041,6382.46163815448,8087.86106791083,8292.30274753758,8269.41290824261,8217.82037325039,8380.80067392431,"NDVI"
"326","47135",4961.67200365965,4784.18664226898,5014.68938700823,6754.97987191217,8102.4945105215,8569.42726440988,8720.88151875572,8617.46477584629,8387.9592863678,7560.24885635865,5840.09789569991,5211.40942360476,4981.46340347667,4784.2538883806,4837.26349496798,7036.63083257091,8519.25617566331,8616.56953339433,8816.36916742909,8640.16239707228,8447.22872827081,"NDVI"
"327","47147",4440.98285268901,4640.78254091972,5346.34489477786,6282.46648480125,6972.96453624318,7084.3429462198,7717.35931410756,7962.83242400624,7646.97466874513,6251.27786438036,4906.87256430242,4758.91660171473,4544.32307092751,4391.40023382697,5037.93803585347,6482.2353858145,7139.71473109899,7296.95869056898,7628.36009353079,7838.55845674201,7599.27864380359,"NDVI"
"328","29009",4487.80737304688,4497.38330078125,5114.77661132812,6640.00854492188,7883.99072265625,7976.94018554688,7616.71630859375,7801.89038085938,6930.81616210938,5914.25170898438,5303.373046875,5148.99780273438,4925.81640625,4760.9658203125,5219.09204101562,6355.37866210938,7589.22485351562,7978.22534179688,7945.24853515625,7612.77709960938,7096.74365234375,"NDVI"
"329","51037",5591.28448275862,5552.18691222571,5756.78644200627,6770.40556426332,7728.42045454545,7986.19905956113,8119.20728840125,8404.27586206897,8167.23510971787,7503.35775862069,6444.59678683386,5967.22217868339,5485.76018808777,5223.23236677116,5258.20141065831,6434.44827586207,7721.17515673981,7918.48706896552,8203.49333855799,8327.36598746081,8055.26175548589,"NDVI"
"330","47179",5134.89954075775,5329.48851894374,5838.50688863375,6761.0177956372,7519.17049368542,7711.22617680827,7746.21699196326,8063.4867967853,7646.33696900115,7124.7187141217,6269.44833524684,5737.47531572905,5159.96211251435,4923.46842709529,5547.2187141217,6432.91446613088,7425.50688863375,7641.67795637199,7880.93800229621,7824.15786452354,7683.7411021814,"NDVI"
"331","55107",998.550533807829,800.020284697509,3709.40836298932,3993.14181494662,6499.35071174377,8173.13736654804,8740.64359430605,8631.93914590747,7660.76921708185,5390.21459074733,4547.70854092527,4512.06797153025,1280.35231316726,1965.76174377224,3785.95836298932,4163.18131672598,7082.85587188612,8183.23985765125,8660.02846975089,8582.0462633452,7925.3846975089,"NDVI"
"332","51013",3607.16901408451,3672.80281690141,4005.7323943662,4954.37323943662,5854.62676056338,6009.75352112676,6000.80985915493,6101.28169014085,5904.58450704225,5543.68309859155,4652.09154929577,4173.5985915493,3756.5985915493,3420.21126760563,3592.23943661972,4754.0985915493,5874.06338028169,6047.01408450704,6071.75352112676,5902.67605633803,5774.71126760563,"NDVI"
"333","45079",5523.39582272033,5289.77992868059,5918.30743759552,6965.19943963321,7412.45695364238,7515.01681100357,7557.79826795721,7698.40091696383,7308.23993886908,7073.74859908304,6355.98369842078,5757.99668874172,5263.35073866531,5119.78629648497,5294.30769230769,6393.54992358635,7228.91951095262,7505.9959246052,7690.30056036679,7663.20300560367,7451.04737646459,"NDVI"
"334","51065",5296.87353324641,5263.08279009126,5376.629726206,6420.3631029987,7940.8852672751,8072.94393741851,8251.73794002608,8440.05606258149,8155.02933507171,7480.30964797914,6254.1740547588,5836.61277705345,5319.96936114733,5004.93546284224,5000.44132985658,6193.83050847458,7905.33311603651,8204.14863102999,8300.68122555411,8302.71316818774,8228.50586701434,"NDVI"
"335","51043",4437.61471861472,4301.05844155844,4952.94264069264,6307.81168831169,7462.08441558442,7862.89177489177,7683.77489177489,8171.13311688312,8136.56926406926,7189.31277056277,6110.48051948052,5262.56926406926,4498.17316017316,4139.49567099567,4230.45995670996,6118.670995671,7450.65800865801,7779.07683982684,7897.49134199134,7535.00216450216,7926.60064935065,"NDVI"
"336","41067",6464.71311100959,7048.2674737323,6833.82549109182,7088.67679305619,7638.14846962083,7635.45477386935,7242.60598446779,6888.02581087254,6891.95111923253,7148.07012334399,7249.35587026039,7000.46779351302,7060.46253997259,6871.61694837826,6716.29214253084,6817.88213796254,7462.09753312015,7388.60301507538,6964.31703974418,6627.98652352672,6628.72521699406,"NDVI"
"337","27103",67.3203773584906,91.6396226415094,2575.03471698113,2753.51547169811,4167.8879245283,6476.06528301887,8312.41320754717,8525.84566037736,7457.79886792453,3665.58528301887,2842.33056603774,2762.82452830189,422.110188679245,1749.71396226415,2601.04981132075,3021.10226415094,4086.99018867925,6905.11320754717,8381.40452830189,8408.04226415094,7316.73622641509,"NDVI"
"338","27107",-68.0814081408141,-101.319398606527,1397.63751375138,2455.40759075908,3259.07059039237,6215.45837917125,7573.57150715071,7391.54235423542,6062.84543454345,3761.12999633297,2909.4295929593,2735.12761276128,169.99633296663,2011.30564723139,2487.17565089842,2541.55573890722,3921.89603960396,6220.49248258159,7309.50201686835,6245.01613494683,5336.39823982398,"NDVI"
"339","27117",-43.909125188537,1418.7149321267,2771.43853695324,2919.80052790347,4042.21568627451,5785.04751131222,8248.63235294118,8409.67156862745,6619.98680241327,3604.32503770739,2860.99132730015,2709.97511312217,885.805052790347,2230.72624434389,2538.47737556561,2995.33371040724,4070.03092006033,5932.45625942685,7833.72812971342,8137.80316742081,7216.20173453997,"NDVI"
"340","48055",4797.91009946442,5349.60175975516,6136.55623565417,6806.71117061974,6437.23144605968,6500.10558530987,6082.51109410865,5474.15646518745,5970.56159143076,5396.47436878347,4444.13389441469,3772.91201224177,3824.48890589135,4217.13274674828,4945.41354246366,5852.90474368783,6523.13695485845,7162.9116296863,6983.68859984698,6364.61706197399,5512.90053557766,"NDVI"
"341","51103",5530.09020044543,5439.07472527473,5510.55626326964,5947.00971922246,6760.45,7078.72186836518,7489.17827004219,7777.91169977925,7496.58043478261,6938.46799116998,5911.66924778761,5489.20246085011,5343.09080717489,4927.41125541126,5036.59801762115,5841.7067833698,6766.38804347826,7251.60480349345,7777.23908296943,8024.33986928105,7636.61595744681,"NDVI"
"342","41031",4018.15244019139,4056.19588516746,3993.34851674641,4197.34794258373,4323.68076555024,4187.18449760766,3957.27894736842,3806.71081339713,3759.97990430622,3786.34727272727,4012.63473684211,3845.0014354067,3984.88899521531,3730.56928229665,3710.62038277512,3745.55483253588,3907.10497607655,3786.12488038278,3569.94899521531,3505.99148325359,3562.57148325359,"NDVI"
"343","29043",4573.52013888889,4474.33229166667,4995.45694444444,6454.5875,7759.39166666667,7986.50381944444,7799.89305555556,7636.37326388889,7115.57083333333,6241.51041666667,5481.86354166667,5182.85416666667,4825.23020833333,4562.46944444444,4923.36006944444,6025.81423611111,7297.14444444444,8006.01423611111,8040.14652777778,7782.07604166667,7203.93784722222,"NDVI"
"344","29057",3842.44902548726,3783.49475262369,4664.74625187406,6109.60907046477,7333.84970014993,7374.86694152924,7246.44565217391,7778.59595202399,7511.49062968516,5513.85794602699,4792.10832083958,4437.59145427286,4045.24062968516,3878.12218890555,4442.06821589205,6032.00337331334,7362.08170914543,7461.6191904048,7683.3332083958,7634.67016491754,7139.45914542729,"NDVI"
"345","42053",5122.35572139303,4379.56674958541,4983.96558872305,5191.01616915423,6703.271973466,8924.17827529022,9032.82089552239,8936.0899668325,8657.19693200663,6808.39759535655,5796.16873963516,5497.0671641791,4184.41666666667,4213.59245439469,4923.92910447761,5053.92951907131,7185.02529021559,8858.66044776119,9046.84577114428,8914.7491708126,8647.37396351575,"NDVI"
"346","17017",2883.75170399221,2749.9547224927,2934.57497565725,3702.32229795521,4462.23661148978,6505.07692307692,8224.50146056475,8662.66991236611,7592.81694255112,4424.93816942551,3333.6864654333,3021.7288218111,2829.08568646543,2831.38364167478,2997.91966893866,3727.76728334956,4567.98734177215,7148.96738072055,8478.57838364167,8634.29503407984,7601.72005842259,"NDVI"
"347","20055",2404.35671256454,2292.60269650029,2541.10398737808,3042.7759609868,3472.26663798049,3436.4863740677,4896.27122776822,5495.06282271945,4721.34236947791,3655.01018359151,3305.92541594951,3186.99569707401,2904.00559380379,2766.03585771658,3006.01391279403,3807.70840504877,4713.74426276535,4838.04231210557,4782.9565404475,4681.26778542742,4206.00200803213,"NDVI"
"348","20093",2344.17717717718,2267.26211926212,2463.9438009438,2900.15808665809,3307.45817245817,3267.37730587731,4575.12676962677,5172.69583869584,4254.17031317031,3372.43650793651,3108.16323466323,2947.27927927928,2664.78120978121,2524.32711282711,2685.56756756757,3319.34963534964,4347.04397254397,4511.42642642643,4534.53732303732,4412.46310596311,3916.59974259974,"NDVI"
"349","16051",-141.770597243492,-188.889586523737,2071.66309341501,2650.52603369066,4045.41745788668,4500.67611026034,4406.09142419602,3909.22388973966,3293.59862174579,2640.59249617152,2276.02297090352,1608.60091883614,-95.4453292496171,254.822205206738,1908.98101071975,2105.41929555896,3642.86370597244,4215.12817764165,4226.49800918836,3808.07947932619,3566.82281776417,"NDVI"
"350","13321",5928.27378435518,5888.64693446089,5921.19591261452,5943.89041578577,6028.18393234672,6472.53805496829,7274.46405919662,7696.62931642001,7695.72621564482,7142.29245947851,6433.99365750529,5862.84989429175,5586.76039464412,5490.28928823115,5551.86257928118,5936.28611698379,5963.61522198731,6681.69873150106,7685.92212825934,8035.25757575758,7837.91508104299,"NDVI"
"351","31091",2175.85147783251,2246.71108374384,2189.27512315271,2311.51995073892,3153.24901477833,4570.92536945813,4750.09975369458,4712.10320197044,3980.54359605911,3287.97512315271,2768.84753694581,2654.24236453202,2369.94753694581,2277.46945812808,2166.66305418719,2305.83325123153,3852.46798029557,4571.4724137931,5028.86822660099,4885.59975369458,4510.11773399015,"NDVI"
"352","48111",2470.17070707071,2449.79292929293,2593.93308080808,2861.2577020202,2722.97954545455,2636.88939393939,4561.67032828283,5104.83737373737,4422.88181818182,3296.75315656566,2922.60669191919,2806.81047979798,2578.59267676768,2484.28169191919,2550.0797979798,2978.20606060606,3369.68131313131,3911.46906565657,4537.49242424242,4350.30189393939,3742.92525252525,"NDVI"
"353","42069",4701.97004792332,4136.10702875399,4336.86022364217,4714.08306709265,6408.37220447284,8220.38099041533,8373.32428115016,8325.55670926518,8050.81110223642,6407.00439297125,5218.99201277955,5135.9732428115,2929.28873801917,2977.60662939297,4204.90575079872,4697.5195686901,7026.19888178914,8384.94768370607,8473.9392971246,8330.82308306709,8079.33666134185,"NDVI"
"354","42083",3708.97408759124,3058.37518248175,4462.42025547445,4787.04598540146,6841.89416058394,8872.72062043796,8946.8401459854,8888.22226277372,8543.2,6601.98795620438,5386.43996350365,4801.82335766423,2583.58211678832,3381.53649635036,4311.00675182482,4699.5405109489,7417.70419708029,8815.41678832117,8991.33631386861,8821.40967153285,8498.89689781022,"NDVI"
