GEOID,VALUE_0,VALUE_11,VALUE_12,VALUE_21,VALUE_22,VALUE_23,VALUE_24,VALUE_31,VALUE_41,VALUE_42,VALUE_43,VALUE_52,VALUE_71,VALUE_81,VALUE_82,VALUE_90,VALUE_95
08027,0,1987200,0,12913200,2127600,131400,10800,5627700,101449800,647406016,26815500,577957504,435100512,67606200,1433700,16665300,24167700
13075,0,6011100,0,30069900,11802600,4050000,1819800,260100,2869200,92764800,9074700,2907900,11322900,6278400,252867600,182822400,5960700
12033,0,174878096,0,169823696,121656600,51687900,21377700,18583200,1472400,412473600,26397900,203897696,73482304,86296496,139189504,343006208,18470700
21047,0,8379900,0,80917200,28029600,13855500,6599700,1527300,643508096,14526900,110907000,6389100,20709000,256986000,667657792,15780600,1079100
41033,0,7259400,0,194470208,41775300,15112800,6400800,3199500,1359000,2502907136,80304304,1062317696,179010896,110336400,990900,25339500,25098300
46105,0,37648800,0,52715700,11790000,1071000,198900,6555600,4913100,1217700,942300,164251808,5681510912,493261184,992289600,11217600,21900600
42101,0,18572400,0,43262100,50494500,115442096,100523696,796500,24481800,91800,1674900,500400,2086200,1447200,922500,3657600,1495800
48203,0,49176900,0,80439296,81402304,22017600,11538000,10839600,120666600,634268672,356807712,120991504,146296800,422856000,57600,294211808,17435700
50013,17100,274518912,0,10190700,7445700,1490400,210600,171900,23948100,4778100,5201100,425700,546300,80427600,18329400,51596100,6803100
53023,0,22352400,0,40968900,5870700,813600,148500,900,278100,312665408,103500,162125104,691494272,10706400,627668992,319500,901800
05095,0,41255100,0,42528600,7965900,2165400,615600,502200,7569000,1920600,13328100,268200,20700,900,887389184,578198720,10375200
05039,0,2575800,0,42709500,36214200,2910600,543600,414000,65725200,955693824,15000300,121750200,119806200,33417000,1054800,332914496,9173700
06085,0,64328400,0,182967296,207973792,345758400,90985504,3210300,1526400,251613904,823854592,818642688,499169696,4221000,86081400,5784300,18578700
31125,0,18011700,0,29648700,8378100,643500,228600,2807100,46808100,2424600,714600,322200,378314112,12053700,612376192,42663600,22233600
22061,0,6177600,0,49925700,50208300,12383100,4571100,966600,58017600,584223296,27727200,83720704,85258800,57133800,1449000,186740992,2659500
31111,0,59313600,0,116584200,30733200,10197000,3918600,3605400,11299500,13598100,38953800,19708200,4726845952,72590400,1340424960,72708304,131760896
38073,0,36936900,0,64859400,8956800,1759500,608400,3045600,35000100,1647900,2138400,747000,326160000,246126592,1320707712,27508500,159645600
40069,0,37525500,0,45923400,5474700,2243700,742500,6879600,560270720,32202000,2161800,36495900,678294016,277401600,9449100,25528500,6480900
42021,0,13770000,0,122672704,42731100,15274800,4745700,27764100,879638400,88624800,320512512,13896000,22311900,178214400,80595000,4214700,686700
47105,0,48444300,0,59348700,35510400,12259800,3370500,762300,169223392,15125400,33128100,5713200,10525500,214819200,19626300,2102400,405900
47087,0,25285500,0,34340400,8915400,1315800,160200,296100,542182528,37052100,21270600,5101200,7532100,126544496,4042800,627300,610200
40075,0,48545100,0,91998000,10211400,2714400,801000,1337400,14821200,851400,64303200,678511808,437616896,6947100,1287469824,5074200,1758600
40093,0,14877000,0,61127100,22726800,6716700,1187100,5964300,62265600,113798704,27302400,23486400,1267362944,6903000,854200832,1256400,2412900
48177,0,15034500,0,82196096,20896200,6729300,1944900,2046600,303647392,16167600,104256896,848836800,11821500,1215122432,22819500,100805400,5578200
48133,0,23852700,0,80191800,12177900,4456800,1927800,101700,123903904,339332416,3501000,921270592,564672576,169827296,157176896,3945600,78300
51610,0,0,0,1823400,1343700,913500,336600,1800,498600,4500,360000,3600,1800,13500,0,15300,0
51173,0,767700,0,46404000,14238900,4581900,1996200,316800,666242112,16488900,81201600,6217200,12239100,272096992,6643800,1517400,459000
48137,0,1685700,0,31652100,11185200,2330100,193500,669600,130578304,319347008,1626300,5004975616,1252800,0,774000,1750500,99900
06021,0,22531500,0,101445296,20114100,11566800,3447900,19701000,26279100,381469504,48288600,736063232,848232000,23416200,1094725760,13982400,46921500
05129,0,3127500,0,62181000,6829200,750600,162000,4642200,1097445632,28449000,67808704,31399200,39339900,390920384,12600,394200,48600
13217,0,12095100,0,70740896,33228000,8566200,3062700,2888100,188406000,147762000,42937200,7986600,19757700,145757696,396000,34674300,671400
13229,0,3962700,0,37778400,17795700,3366000,766800,361800,1022400,195289200,1835100,68063400,55423800,53606700,151740896,282006912,16804800
16013,0,32544000,7497000,35426700,25540200,6668100,789300,191458800,3222900,1097149440,144900,3489751808,1616477440,30405600,235513792,47647800,54233100
16085,0,150956096,84600,31359600,9561600,1920600,273600,10823400,16154100,4553060352,12366900,2839896064,1831400064,44330400,4735800,145210496,49624200
35051,0,37452600,0,26260200,24417000,4725000,730800,111315600,8133300,1459336448,970200,6651837952,2580463872,424800,20608200,31023000,22682700
20049,0,14538600,0,36742500,7758000,585900,99000,2186100,220978800,738000,7925400,11422800,973646976,310536000,95145296,1069200,502200
35001,0,4685400,0,123680704,186456608,117506704,26642700,3207600,7596900,570752128,2945700,1731229184,167738400,59996700,460800,7289100,17767800
21001,0,17432100,0,54026100,5163300,1881000,729000,2967300,451005312,7818300,114864304,2743200,7061400,340005600,50915700,3040200,315900
22079,0,83727000,0,147128400,122336096,23804100,10617300,16584300,91928704,1229986816,90616496,159759008,110112304,247624192,399035712,745264768,15153300
23001,0,68488200,0,60239700,48577500,22963500,9414000,9474300,145951200,186282896,419234400,11347200,27738900,129059104,9872100,121721400,15441300
28155,0,5745600,0,37806300,6436800,1354500,287100,131400,76777200,249204608,285307200,109169104,53444700,118956600,62772300,91733400,6089400
21051,0,1795500,0,40880700,13883400,3652200,669600,1610100,967382976,394200,60113700,20364300,16965000,71226896,314100,73800,34200
30047,0,421983904,1920600,48620700,29253600,4820400,685800,60566400,44035200,1868809472,2802600,261552608,728167488,288145792,441257408,52621200,41032800
29023,0,12503700,0,75048304,20295000,7356600,1648800,2517300,417868192,27855000,75903296,5430600,7316100,125690400,878520576,108071104,4951800
35027,0,387900,0,62819100,7926300,1980000,461700,28624500,8064000,1584408576,43200,6581632512,4221178112,2584800,4437900,5373900,2378700
37065,0,12878100,0,52530300,25335000,5773500,1772100,872100,29070900,223543808,43092000,27135900,23030100,4898700,548589568,308496608,8846100
38025,0,185548496,0,76604400,21471300,3317400,598500,1669500,310443296,20598300,33066000,2337050624,1081919744,63264600,1251809152,14535000,43413300
42027,0,14463000,0,134828096,54072900,15576300,4578300,21852000,1720467840,101212200,331977600,17253900,12035700,203021104,240840000,7803900,2725200
47017,0,8880300,0,69036304,8958600,3332700,1167300,1603800,505952992,56870100,236872800,14076900,13450500,174775504,328055392,141429600,3533400
47119,0,9803700,0,101629800,33849900,11378700,4734900,1705500,534899712,58513500,201997792,5885100,15623100,554089472,71887504,3851100,665100
49035,0,77145296,0,112963504,245088000,225075600,106573504,80551800,269161216,225518400,7780500,481767296,78063296,36685800,49714200,13577400,94686304
51029,0,10609200,0,49437900,6530400,1053900,240300,4261500,314778592,201086096,412411488,169253104,119941200,162718208,9536400,20458800,1197000
53061,0,279556192,31401000,242898304,246143696,128205904,44503200,156175200,156033904,2948971520,516684608,446517888,123914704,186057904,46058400,105867904,81280800
48015,0,11378700,0,70734600,12717000,4718700,1789200,3098700,135399600,64107000,31093200,10953000,7000200,1151414144,74994304,82350000,6573600
54031,0,4724100,0,41219100,9549900,3141900,859500,1544400,987497088,23550300,246932096,8946000,20287800,157122000,40155300,81900,60300
54083,0,4343400,0,83712600,13956300,6105600,1316700,29893500,1839853824,79231504,421560896,40653900,43014600,99530096,5355900,2035800,2540700
48103,0,1529100,0,37659600,6043500,1773000,226800,9444600,0,0,0,1839483904,134969408,54000,3600,583200,652500
51075,0,14249700,0,51857100,15306300,4976100,981000,3206700,184220992,75284096,210434400,33728400,22957200,82215904,43034400,31102200,2025000
47181,0,6220800,0,69615000,9736200,2359800,394200,1048500,993545088,197163904,72728096,160743600,59820300,285065984,20924100,10686600,1234800
48059,0,7402500,0,58946400,9063900,2601900,699300,198900,60201900,168418800,4274100,1392363904,382218304,18197100,225090000,3582000,288900
26087,0,28248300,0,86117400,41905800,9279900,3691800,4430700,333067488,16039800,40410000,995400,5789700,265328992,598933824,267626704,8838900
18049,0,8856000,0,43855200,14570100,2628000,1099800,736200,56726100,3048300,1015200,927000,3068100,26421300,762590720,26451900,11500200
27037,0,48519000,0,148711504,126873904,97034400,36750600,6431400,104578200,3622500,22916700,1457100,23526000,136760400,697086912,37154700,33806700
27113,0,6347700,0,51310800,13852800,2286900,802800,279000,56716200,777600,9079200,329400,985500,28373400,1193507968,59519700,185722208
19091,0,5733900,0,33822000,15574500,3378600,798300,1300500,3073500,13500,236700,13500,7337700,23171400,1006372800,20322000,6189300
27021,0,968076928,0,133417800,30164400,5687100,1278900,3262500,1918993536,231805792,520240512,87913800,94268704,320262304,90350096,1286847872,561615296
41039,0,149779808,3835800,226703696,127395904,76833904,31833900,92158200,63090900,7965645312,830772928,1074739456,378284416,693017984,87600600,69284704,109702800
28095,0,41536800,0,69798600,31294800,7125300,1602000,5510700,213116400,161904608,213952496,84384000,48379500,415110592,242337600,380366112,77692496
37079,0,5525100,0,27260100,7664400,1332900,292500,96300,12717000,87177600,28410300,10540800,11111400,4000500,348270304,147288608,4105800
21235,0,15242400,0,46406700,28694700,9343800,2471400,1781100,612086400,5064300,199540800,26706600,27829800,159510592,621000,756000,499500
13223,0,5263200,0,82971000,54891000,12276900,3407400,2140200,278747104,152236800,69965104,18100800,21751200,79092896,1800,14754600,476100
31045,0,11043000,0,30732300,20724300,3474000,894600,522000,4626900,242265600,6756300,64667700,2847109376,3206700,342548096,6115500,34069500
24009,0,84330896,0,60409800,19620900,6771600,2088000,563400,181723504,6761700,128724304,6556500,2513700,23280300,52832700,44108100,11774700
04023,3377700,1093500,0,62371800,9752400,3942900,1627200,169200,1175400,333015296,5056200,1752583552,1002815104,2799000,5580000,8304300,5209200
05003,0,46768500,0,52614900,62549100,8180100,2172600,3056400,26197200,838053888,35793000,142375504,57978000,24068700,553582784,579297600,22003200
05089,0,127124096,0,62910900,11016000,1562400,343800,9387900,828393280,97209000,145055696,17389800,33296400,319018496,2700,526500,75600
09013,0,20332800,0,78219000,45264600,14593500,3249900,2265300,527219104,29124900,171400496,6075000,8954100,48060900,30988800,98874000,2583000
08083,0,21489300,0,35392500,34577100,2464200,282600,28922400,495175488,1535923840,48107700,2281524224,334249216,87971400,348698688,23761800,7835400
13213,0,6020100,0,57918600,16168500,4959000,2738700,544500,209620800,149576400,199289696,28486800,23649300,134842496,11481300,4329000,3647700
17131,0,28365300,0,35167500,30682800,3434400,909000,200700,118778400,608400,51069600,531000,2457900,107709296,1068016512,30490200,7648200
17085,0,38016900,0,58251600,24345900,4100400,926100,1236600,280130400,10445400,110699104,9714600,14373000,428530496,576387008,28356300,8061300
22017,0,124884000,0,110452496,154179904,61481700,29286000,3797100,91629000,487874688,232259392,85295696,80387104,346911296,183204000,392914816,21114900
26121,0,56645100,0,99286200,92651400,35481600,15282000,7136100,395362816,62489700,93108600,6681600,61943400,1528200,266826592,143217904,26182800
26131,0,67018500,0,77805904,15429600,3036600,873000,21743100,1258830848,281399392,1110806144,136703696,23796900,131918400,2493900,305328608,12974400
30081,0,20921400,814500,48263400,21832200,3699000,787500,8649900,714600,3153212928,197100,1596707968,873953984,300464096,42702300,14367600,81340200
35039,0,69372000,0,91353600,24788700,3036600,610200,15915600,427719616,5355301376,129664800,8397442048,504727200,36143100,57762000,69523200,62988300
36055,0,28095300,0,261284400,167011200,82213200,33021000,5697000,269172000,3453300,81360000,5676300,5202000,244305904,342336608,161638208,17656200
38009,668700,86975104,0,146259904,14418000,2035800,403200,3684600,216809104,107100,1036800,3153600,440655296,229018496,2993030912,13313700,277980288
40035,0,7977600,0,62100000,10526400,3273300,1386000,778500,271980000,2218500,845100,14109300,108923400,1416108544,73433696,6458400,2007000
41009,0,74391296,0,94308304,25571700,8649000,3333600,3629700,40133700,722976320,270281696,161238592,122535000,104576400,7993800,41668200,102915000
48071,0,705424512,0,51101100,54636300,21645900,10674900,9043200,2690100,9131400,29467800,4849200,21294900,617498112,176323504,138761104,385812896
49009,0,57339900,0,19426500,3290400,215100,59400,12198600,13207500,829068288,5767200,834286528,31088700,31423500,160200,12891600,9284400
01045,0,10314900,0,72391504,28083600,10485000,4158900,788400,30285000,430831808,229290304,142827296,35170200,119835904,176282096,175519808,4195800
01125,0,71458200,0,188729104,78897600,35502300,12417300,16734600,809265600,691212608,604395008,240441296,148105792,208068304,28197900,357767104,17267400
01011,0,18376200,0,34973100,7433100,1279800,346500,1395000,195297296,442836896,268146000,152286304,50129100,223089296,33379200,196064992,5440500
13289,0,7371900,0,26658000,8297100,1550700,628200,11851200,124857904,255130208,134816400,66354300,90963000,39030300,44289000,146916896,6376500
08037,0,12209400,540000,46101600,29773800,15282000,1935900,48349800,750710720,1610663424,112068896,1574324992,94636800,13427100,33433200,46413900,14473800
08097,0,6023700,7938900,20381400,8865000,2914200,660600,100231200,550839616,931710592,71970304,635264128,85005904,8392500,13163400,32541300,17470800
13091,0,15885000,0,54981900,13302900,2334600,905400,359100,12860100,490920288,32697900,44679600,82599296,21366900,258624896,273753888,9873900
13187,0,1890000,0,46827900,6658200,2043000,621900,1076400,367414208,37477800,176340608,6137100,13374900,41061600,36900,285300,21600
13035,0,11021400,0,26998200,7115400,2292300,809100,1423800,132335104,122008496,34349400,11081700,19263600,74791800,1075500,17183700,308700
19179,0,15688800,0,41461200,31055400,8146800,3040200,1359900,221788800,2534400,9980100,1303200,9994500,303723904,457143296,17987400,3246300
19031,0,8613900,0,50583600,20864700,5620500,1351800,538200,76842896,503100,20690100,130500,15359400,121717800,1160058624,18851400,5052600
28161,0,82680304,0,36887400,16982100,1896300,309600,11878200,249172192,276292800,192296704,55443600,23382900,191855696,55998000,56564100,28337400
29135,0,13311900,0,37876500,10145700,3166200,864900,1128600,258958800,7218900,65140200,1624500,3066300,514815296,163355392,12462300,3374100
26165,0,30087900,0,64342800,27576000,9293400,3348000,2614500,592894784,195723008,67945504,51438600,168683392,4084200,115130704,159041696,3739500
36021,0,29297700,0,74395800,38334600,14067900,3371400,3809700,770361280,63165600,135196192,5704200,10156500,332517600,83418304,116142304,12006000
36011,0,118346400,0,91684800,27654300,8510400,3186900,1228500,394368288,30397500,37476000,18539100,3024000,265450496,681143424,180981904,14271300
08125,0,4149900,0,138138304,9585900,2529000,685800,3938400,2448900,52200,512100,4473900,3503579392,162886496,2283876096,14624100,28781100
37063,0,32594400,0,146950208,71669696,39592800,11088900,1550700,147467696,101248200,98854200,6011100,14857200,52685100,8131500,40298400,1544400
